ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
0,44.0,Self Enquiry,1,2.302585092994046,Small Business,3.0,Deluxe,4.0,Unmarried,1.0,0,1,1,Manager,9.94908214009452,3.0
0,36.0,Self Enquiry,1,2.0794415416798357,Small Business,1.0,Basic,5.0,Unmarried,1.0,0,1,0,Executive,9.82140944150052,4.0
0,36.0,Self Enquiry,3,1.791759469228055,Small Business,1.0,Deluxe,5.0,Married,2.0,0,4,0,Manager,10.014447362844386,3.0
0,35.0,Self Enquiry,1,3.4965075614664802,Small Business,4.0,Basic,5.0,Unmarried,2.0,0,4,0,Executive,9.773321917959331,3.0
0,36.0,Self Enquiry,3,1.791759469228055,Salaried,3.0,Deluxe,3.0,Married,2.0,1,3,1,Manager,9.961803629358965,3.0
0,32.0,Self Enquiry,3,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Married,3.0,0,1,0,Manager,10.014447362844386,5.0
0,36.0,Company Invited,1,2.3978952727983707,Salaried,4.0,Basic,3.0,Married,1.0,0,5,0,Executive,10.014447362844386,3.0
0,53.0,Self Enquiry,3,2.5649493574615367,Small Business,4.0,Standard,3.0,Married,1.0,1,1,0,Senior Manager,10.16331012810883,4.0
0,45.0,Self Enquiry,3,2.70805020110221,Small Business,3.0,Standard,5.0,Married,5.0,1,1,0,Senior Manager,10.156616999340594,3.0
0,32.0,Self Enquiry,1,2.6390573296152584,Small Business,1.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,9.91219949313815,5.0
0,52.0,Company Invited,1,3.4339872044851463,Small Business,4.0,Super Deluxe,3.0,Married,4.0,0,5,0,AVP,10.269033036643048,3.0
0,37.0,Self Enquiry,3,3.091042453358316,Small Business,4.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,9.968057323185429,3.0
0,28.0,Self Enquiry,2,2.6390573296152584,Small Business,4.0,Basic,3.0,Married,2.0,0,1,1,Executive,9.90028242158718,3.0
0,22.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Deluxe,3.0,Married,7.0,0,1,1,Manager,9.892173792635855,3.0
0,44.0,Self Enquiry,1,2.6390573296152584,Salaried,1.0,Basic,3.0,Married,3.0,1,3,1,Executive,9.78796446128059,3.0
0,42.0,Company Invited,1,2.0794415416798357,Small Business,3.0,Basic,3.0,Unmarried,6.0,1,1,1,Executive,9.770812935631588,3.0
0,36.0,Self Enquiry,2,2.6390573296152584,Salaried,4.0,Basic,5.0,Married,1.0,0,1,0,Executive,9.760886583937106,4.0
0,36.0,Self Enquiry,3,2.1972245773362196,Salaried,3.0,Deluxe,5.0,Married,2.0,1,4,0,Manager,10.014447362844386,5.0
0,35.0,Self Enquiry,1,2.70805020110221,Salaried,4.0,Standard,3.0,Married,2.0,1,4,1,Senior Manager,10.153662442901368,5.0
1,35.0,Company Invited,1,3.4339872044851463,Salaried,3.0,Basic,4.0,Married,2.0,1,3,1,Executive,9.742261904036907,4.0
0,32.0,Company Invited,1,1.791759469228055,Salaried,3.0,Basic,3.0,Married,1.0,0,5,1,Executive,9.75927070177572,3.0
0,25.0,Self Enquiry,3,2.5649493574615367,Small Business,4.0,Deluxe,5.0,Married,2.0,0,3,1,Manager,10.014447362844386,3.0
0,36.0,Self Enquiry,1,1.791759469228055,Large Business,3.0,Basic,5.0,Married,3.0,0,4,0,Executive,9.82984101236783,2.0
0,24.0,Company Invited,1,2.302585092994046,Salaried,4.0,Basic,3.0,Married,1.0,0,3,0,Executive,9.807086778249774,3.0
0,32.0,Company Invited,3,2.3978952727983707,Salaried,3.0,Deluxe,4.0,Married,2.0,0,3,1,Manager,9.97692387060931,3.0
0,38.0,Self Enquiry,3,2.70805020110221,Small Business,4.0,Basic,4.0,Married,1.0,0,4,0,Executive,9.7925001243465,5.0
0,42.0,Self Enquiry,1,2.1972245773362196,Salaried,1.0,Deluxe,3.0,Married,3.0,1,5,1,Manager,9.914971360477415,3.0
0,31.0,Self Enquiry,1,2.833213344056216,Salaried,3.0,Basic,3.0,Married,4.0,1,3,0,Executive,9.761693546918242,2.0
1,29.0,Self Enquiry,3,1.791759469228055,Small Business,4.0,Basic,3.0,Married,7.0,1,1,1,Executive,9.786953736280177,3.0
0,53.0,Self Enquiry,3,2.6390573296152584,Small Business,3.0,Super Deluxe,3.0,Married,6.0,0,3,1,AVP,10.197499548682778,3.0
0,35.0,Self Enquiry,1,3.4339872044851463,Large Business,4.0,Standard,4.0,Married,4.0,0,3,1,Senior Manager,10.162114071095669,4.0
0,37.0,Company Invited,3,3.295836866004329,Small Business,3.0,Basic,3.0,Married,6.0,0,1,1,Executive,9.796625910752034,2.0
0,53.0,Self Enquiry,1,3.367295829986474,Salaried,3.0,Super Deluxe,3.0,Unmarried,7.0,0,5,1,AVP,10.284489188465917,4.0
0,43.0,Company Invited,1,1.791759469228055,Salaried,3.0,Deluxe,3.0,Married,5.0,0,1,1,Manager,9.931199991102664,3.0
0,47.0,Self Enquiry,3,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Married,1.0,1,1,1,Manager,9.880065382591635,3.0
0,37.0,Company Invited,3,3.2188758248682006,Small Business,3.0,Standard,4.0,Unmarried,2.0,1,5,0,Senior Manager,10.027561867638054,2.0
0,50.0,Company Invited,1,2.0794415416798357,Salaried,3.0,Super Deluxe,5.0,Married,2.0,0,5,1,AVP,10.399231263877141,4.0
0,39.0,Self Enquiry,2,2.0794415416798357,Salaried,4.0,Deluxe,3.0,Married,1.0,0,3,1,Manager,9.913635883587943,2.0
0,33.0,Self Enquiry,2,2.1972245773362196,Salaried,3.0,Basic,4.0,Married,4.0,1,5,0,Executive,9.757131416174783,3.0
1,32.0,Self Enquiry,1,3.4339872044851463,Salaried,3.0,Basic,3.0,Unmarried,2.0,1,5,0,Executive,9.786672797944293,2.0
0,29.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Basic,3.0,Married,7.0,0,5,1,Executive,9.7717830615387,4.0
0,44.0,Self Enquiry,1,2.70805020110221,Salaried,3.0,Basic,5.0,Married,2.0,1,3,1,Executive,9.773321917959331,3.0
0,28.0,Self Enquiry,3,2.3978952727983707,Small Business,4.0,Deluxe,3.0,Unmarried,2.0,0,3,0,Manager,9.898876939978445,4.0
1,58.0,Company Invited,1,2.0794415416798357,Salaried,4.0,Basic,3.0,Married,1.0,1,1,1,Executive,9.763075398819383,2.0
0,43.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Deluxe,4.0,Married,5.0,0,3,1,Manager,9.891667975730785,2.0
1,20.0,Self Enquiry,3,2.0794415416798357,Small Business,4.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,9.743553514619803,2.0
1,21.0,Self Enquiry,1,3.1780538303479458,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,3,1,Executive,9.780924360113003,5.0
0,36.0,Self Enquiry,1,2.995732273553991,Salaried,3.0,Deluxe,3.0,Married,1.0,1,5,1,Manager,9.97980023538529,3.0
0,47.0,Self Enquiry,3,2.0794415416798357,Salaried,4.0,Basic,3.0,Unmarried,2.0,1,1,0,Executive,9.81432841621631,3.0
1,36.0,Self Enquiry,1,2.1972245773362196,Salaried,3.0,Deluxe,3.0,Married,1.0,1,5,1,Manager,10.014447362844386,3.0
1,41.0,Self Enquiry,1,2.0794415416798357,Salaried,5.0,Basic,3.0,Married,5.0,1,3,0,Executive,9.78571701680162,3.0
0,28.0,Self Enquiry,1,2.70805020110221,Small Business,3.0,Basic,3.0,Married,6.0,0,3,0,Executive,9.762902771722255,3.0
1,39.0,Self Enquiry,1,2.4849066497880004,Small Business,3.0,Basic,5.0,Married,1.0,1,1,1,Executive,9.76445534384057,4.0
0,27.0,Self Enquiry,1,2.302585092994046,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,1,0,Executive,9.759501702007746,3.0
0,34.0,Self Enquiry,1,2.772588722239781,Salaried,3.0,Basic,4.0,Married,2.0,0,1,1,Executive,9.74143910058173,3.0
0,42.0,Self Enquiry,3,2.995732273553991,Small Business,4.0,Deluxe,3.0,Unmarried,1.0,0,3,1,Manager,9.96382978154229,3.0
0,33.0,Self Enquiry,1,1.791759469228055,Salaried,4.0,Basic,5.0,Unmarried,4.0,1,4,1,Executive,9.786897554926753,4.0
0,58.0,Self Enquiry,1,2.3978952727983707,Large Business,4.0,Standard,4.0,Married,3.0,1,5,1,Senior Manager,10.148470870454794,3.0
0,31.0,Self Enquiry,3,2.5649493574615367,Salaried,4.0,Basic,3.0,Married,4.0,0,4,1,Executive,9.760136677640245,3.0
0,36.0,Self Enquiry,1,3.295836866004329,Salaried,3.0,Deluxe,3.0,Married,2.0,1,3,0,Manager,10.014447362844386,2.0
0,49.0,Self Enquiry,1,2.6390573296152584,Salaried,3.0,Standard,4.0,Married,5.0,0,4,0,Senior Manager,10.01695015744693,3.0
0,48.0,Self Enquiry,1,3.258096538021482,Small Business,3.0,Basic,3.0,Married,5.0,0,1,1,Executive,9.756089025531404,2.0
0,31.0,Company Invited,3,3.258096538021482,Small Business,3.0,Deluxe,3.0,Married,2.0,0,1,1,Manager,9.995702036523939,3.0
0,36.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Basic,3.0,Unmarried,3.0,0,3,1,Executive,9.88725653942571,5.0
0,38.0,Self Enquiry,1,1.791759469228055,Large Business,3.0,Standard,5.0,Married,2.0,0,4,1,Senior Manager,10.26053242804174,4.0
0,32.0,Company Invited,1,1.791759469228055,Salaried,4.0,Basic,4.0,Married,7.0,0,3,0,Executive,9.7603097828598,5.0
1,25.0,Self Enquiry,3,3.2188758248682006,Small Business,4.0,Basic,4.0,Married,2.0,1,1,0,Executive,9.764972332679383,3.0
0,40.0,Self Enquiry,3,2.772588722239781,Small Business,4.0,Standard,4.0,Married,3.0,0,4,0,Senior Manager,10.11476093127985,3.0
0,26.0,Company Invited,3,2.5649493574615367,Small Business,4.0,Deluxe,5.0,Unmarried,2.0,0,3,0,Manager,10.014447362844386,2.0
0,41.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,Basic,5.0,Unmarried,3.0,1,4,1,Executive,9.889439336810069,3.0
0,36.0,Self Enquiry,1,2.0794415416798357,Small Business,3.0,Basic,3.0,Unmarried,5.0,0,5,1,Executive,9.771041285235823,4.0
1,19.0,Self Enquiry,3,3.295836866004329,Salaried,4.0,Basic,4.0,Unmarried,2.0,1,1,1,Executive,9.748061059204817,3.0
1,20.0,Self Enquiry,1,2.302585092994046,Large Business,3.0,Basic,5.0,Unmarried,2.0,0,3,1,Executive,9.796625910752034,2.0
0,31.0,Self Enquiry,1,2.8903717578961645,Small Business,3.0,Deluxe,3.0,Married,1.0,1,4,1,Manager,9.945349006631046,2.0
0,36.0,Company Invited,1,2.70805020110221,Small Business,3.0,Basic,4.0,Married,1.0,1,4,0,Executive,9.831830420771897,2.0
0,32.0,Self Enquiry,1,2.1972245773362196,Small Business,3.0,Deluxe,5.0,Married,2.0,0,1,1,Manager,9.986218950133592,3.0
1,36.0,Self Enquiry,3,2.1972245773362196,Salaried,4.0,Standard,3.0,Married,2.0,1,1,1,Senior Manager,10.139547329116883,2.0
0,33.0,Self Enquiry,1,1.791759469228055,Salaried,4.0,Deluxe,3.0,Unmarried,1.0,0,4,1,Manager,9.996476859378955,3.0
1,37.0,Self Enquiry,3,1.791759469228055,Salaried,4.0,Standard,3.0,Married,6.0,0,1,1,Senior Manager,10.150699131184039,3.0
0,45.0,Company Invited,1,2.5649493574615367,Salaried,3.0,Deluxe,4.0,Married,2.0,0,4,1,Manager,10.014447362844386,2.0
0,29.0,Company Invited,3,3.258096538021482,Large Business,3.0,Basic,3.0,Married,2.0,0,3,0,Executive,9.750161532583427,3.0
0,35.0,Self Enquiry,3,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,9.883335864325275,3.0
0,52.0,Self Enquiry,1,1.791759469228055,Salaried,3.0,Super Deluxe,3.0,Married,3.0,0,1,1,AVP,10.376580155984879,5.0
1,58.0,Self Enquiry,1,2.0794415416798357,Large Business,3.0,Basic,3.0,Unmarried,5.0,0,1,0,Executive,9.768755439335086,2.0
0,53.0,Self Enquiry,3,2.0794415416798357,Small Business,3.0,Super Deluxe,3.0,Married,7.0,0,3,1,AVP,10.304007118251278,2.0
0,30.0,Self Enquiry,3,2.6390573296152584,Salaried,3.0,Standard,3.0,Married,6.0,0,3,1,Senior Manager,10.010726303205727,3.0
0,38.0,Company Invited,3,2.772588722239781,Large Business,3.0,Deluxe,3.0,Unmarried,2.0,1,3,1,Manager,9.9362451167743,2.0
0,35.0,Self Enquiry,3,2.1972245773362196,Salaried,3.0,Standard,3.0,Married,7.0,0,5,0,Senior Manager,10.035524078403878,5.0
0,39.0,Self Enquiry,3,2.0794415416798357,Salaried,1.0,Standard,3.0,Unmarried,1.0,0,1,0,Senior Manager,10.038018445493734,2.0
1,40.0,Company Invited,3,3.4011973816621555,Salaried,1.0,Super Deluxe,4.0,Unmarried,5.0,1,3,1,AVP,10.246864468330871,3.0
0,47.0,Company Invited,1,3.091042453358316,Small Business,1.0,Deluxe,3.0,Married,2.0,1,1,1,Manager,9.906831953786519,3.0
0,36.0,Company Invited,3,2.6390573296152584,Large Business,3.0,Deluxe,3.0,Married,5.0,0,3,1,Manager,9.907429771768753,3.0
1,31.0,Company Invited,1,2.70805020110221,Small Business,4.0,Basic,5.0,Unmarried,1.0,1,3,0,Executive,9.75967491717028,3.0
0,33.0,Company Invited,3,3.1354942159291497,Salaried,3.0,Super Deluxe,3.0,Unmarried,2.0,0,3,1,AVP,10.387270805190235,2.0
1,29.0,Self Enquiry,1,2.772588722239781,Salaried,4.0,Basic,5.0,Unmarried,7.0,1,5,1,Executive,9.76445534384057,3.0
0,36.0,Self Enquiry,1,2.9444389791664403,Salaried,3.0,Basic,3.0,Unmarried,4.0,0,3,1,Executive,9.822928044677711,2.0
0,45.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,Basic,3.0,Married,4.0,0,5,1,Executive,9.756726171140725,3.0
0,50.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,Super Deluxe,3.0,Married,1.0,0,5,0,AVP,10.38588283710658,5.0
0,33.0,Company Invited,1,1.791759469228055,Salaried,1.0,Deluxe,4.0,Married,2.0,1,3,1,Manager,9.927594627879362,2.0
0,41.0,Company Invited,1,2.70805020110221,Small Business,3.0,King,3.0,Married,3.0,0,4,0,VP,10.399231263877141,5.0
0,27.0,Self Enquiry,1,3.091042453358316,Large Business,3.0,Basic,4.0,Married,1.0,0,1,1,Executive,9.787571522938785,2.0
0,36.0,Company Invited,1,3.367295829986474,Salaried,3.0,Deluxe,5.0,Married,2.0,1,1,1,Manager,9.832689481227412,2.0
0,36.0,Self Enquiry,3,2.302585092994046,Salaried,3.0,Deluxe,3.0,Unmarried,2.0,1,3,1,Manager,10.014447362844386,3.0
1,30.0,Self Enquiry,1,3.332204510175204,Salaried,3.0,Basic,3.0,Married,5.0,1,1,0,Executive,9.748703338735261,2.0
0,50.0,Self Enquiry,1,3.4011973816621555,Salaried,3.0,Super Deluxe,3.0,Married,4.0,1,4,1,AVP,10.274119640804045,5.0
0,38.0,Company Invited,1,2.772588722239781,Small Business,3.0,Basic,3.0,Married,1.0,0,5,0,Executive,9.780415554946133,3.0
0,46.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,Standard,3.0,Married,7.0,0,1,1,Senior Manager,10.15987243763014,4.0
0,24.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,10.014447362844386,2.0
1,36.0,Self Enquiry,1,2.995732273553991,Salaried,4.0,Basic,4.0,Married,2.0,1,5,1,Executive,10.014447362844386,3.0
0,36.0,Company Invited,1,1.791759469228055,Salaried,3.0,Deluxe,5.0,Married,2.0,0,5,1,Manager,10.014447362844386,3.0
0,18.0,Company Invited,1,2.3978952727983707,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,1,0,Executive,9.683526431913219,4.0
0,54.0,Self Enquiry,1,3.1354942159291497,Large Business,3.0,Standard,3.0,Married,1.0,0,5,0,Senior Manager,10.155762630356586,2.0
0,35.0,Self Enquiry,1,3.4339872044851463,Small Business,3.0,Standard,3.0,Married,2.0,1,3,0,Senior Manager,10.14203190042636,3.0
0,30.0,Self Enquiry,1,2.6390573296152584,Salaried,1.0,Standard,5.0,Married,1.0,1,1,0,Senior Manager,10.181725166159909,5.0
1,20.0,Self Enquiry,1,2.833213344056216,Small Business,4.0,Basic,5.0,Unmarried,2.0,1,3,1,Executive,9.775654181026242,5.0
1,30.0,Company Invited,1,2.3978952727983707,Small Business,3.0,Basic,4.0,Unmarried,1.0,0,3,0,Executive,9.765489054378838,2.0
0,26.0,Self Enquiry,1,2.0794415416798357,Small Business,1.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,9.926813377839625,3.0
0,22.0,Self Enquiry,1,2.6390573296152584,Salaried,5.0,Basic,5.0,Married,2.0,0,1,0,Executive,9.767152232578871,4.0
0,48.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Deluxe,3.0,Unmarried,3.0,0,1,0,Manager,10.014447362844386,5.0
0,48.0,Self Enquiry,1,2.302585092994046,Salaried,4.0,Standard,3.0,Unmarried,1.0,0,5,1,Senior Manager,10.165813354725493,3.0
0,41.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Deluxe,3.0,Unmarried,7.0,0,3,1,Manager,9.903637541287253,3.0
0,39.0,Self Enquiry,1,1.791759469228055,Salaried,4.0,Super Deluxe,3.0,Married,2.0,0,3,1,AVP,10.230702789323235,3.0
0,27.0,Self Enquiry,1,2.0794415416798357,Salaried,3.0,Deluxe,3.0,Married,1.0,0,5,1,Manager,10.014447362844386,2.0
0,36.0,Self Enquiry,1,2.772588722239781,Salaried,3.0,Basic,3.0,Married,2.0,0,5,0,Executive,10.014447362844386,2.0
0,42.0,Self Enquiry,3,2.3978952727983707,Small Business,3.0,King,3.0,Married,7.0,0,4,0,VP,10.399231263877141,3.0
0,50.0,Self Enquiry,1,2.70805020110221,Salaried,3.0,Basic,3.0,Married,5.0,0,5,1,Executive,9.763075398819383,5.0
0,59.0,Self Enquiry,1,2.0794415416798357,Salaried,4.0,Super Deluxe,3.0,Unmarried,4.0,1,5,1,AVP,10.265557914991769,3.0
1,37.0,Self Enquiry,1,2.5649493574615367,Small Business,5.0,Deluxe,4.0,Married,6.0,0,4,1,Manager,9.892274925322026,3.0
0,55.0,Company Invited,1,3.1780538303479458,Small Business,3.0,Deluxe,4.0,Married,4.0,1,5,1,Manager,9.970445020661009,4.0
0,41.0,Company Invited,1,2.5649493574615367,Salaried,5.0,King,3.0,Married,2.0,0,4,1,VP,10.399231263877141,3.0
0,38.0,Self Enquiry,3,2.1972245773362196,Salaried,3.0,Deluxe,3.0,Unmarried,1.0,1,3,1,Manager,9.992459506338392,2.0
1,26.0,Company Invited,3,3.5263605246161616,Small Business,4.0,Deluxe,5.0,Unmarried,1.0,0,3,1,Manager,9.90193635004339,4.0
1,52.0,Self Enquiry,3,2.0794415416798357,Small Business,5.0,King,3.0,Married,2.0,0,3,1,VP,10.399231263877141,3.0
0,44.0,Self Enquiry,3,3.5263605246161616,Small Business,1.0,Super Deluxe,3.0,Married,4.0,1,1,1,AVP,10.251323547807656,2.0
0,50.0,Company Invited,3,1.791759469228055,Salaried,3.0,Deluxe,3.0,Married,1.0,0,1,0,Manager,9.9686664935611,4.0
1,36.0,Self Enquiry,1,3.091042453358316,Salaried,1.0,Basic,5.0,Unmarried,2.0,0,1,1,Executive,9.783746350923579,2.0
0,39.0,Company Invited,1,3.332204510175204,Small Business,3.0,Standard,5.0,Unmarried,2.0,1,5,1,Senior Manager,10.161225748614838,3.0
0,33.0,Company Invited,3,2.6390573296152584,Salaried,4.0,Basic,3.0,Unmarried,1.0,0,1,0,Executive,9.760886583937106,3.0
0,45.0,Self Enquiry,3,2.833213344056216,Salaried,3.0,Super Deluxe,3.0,Married,4.0,0,4,0,AVP,10.393600134704577,3.0
0,36.0,Company Invited,1,3.5263605246161616,Small Business,3.0,Basic,3.0,Unmarried,1.0,0,3,1,Executive,10.014447362844386,5.0
0,34.0,Self Enquiry,3,1.791759469228055,Small Business,1.0,Deluxe,3.0,Married,1.0,0,5,0,Manager,10.115570156490913,4.0
0,59.0,Self Enquiry,3,1.791759469228055,Large Business,3.0,Standard,3.0,Married,4.0,1,1,1,Senior Manager,10.200030253420106,3.0
0,45.0,Self Enquiry,2,3.4011973816621555,Small Business,3.0,Basic,4.0,Unmarried,2.0,0,4,0,Executive,9.751326558637025,3.0
0,53.0,Company Invited,3,2.0794415416798357,Small Business,4.0,Standard,4.0,Married,3.0,0,1,1,Senior Manager,10.022381082476539,2.0
1,36.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Married,1.0,0,4,0,Manager,9.89515291574607,3.0
1,26.0,Company Invited,1,2.0794415416798357,Salaried,3.0,Basic,5.0,Married,7.0,1,5,0,Executive,9.743436164387901,2.0
0,34.0,Self Enquiry,3,2.772588722239781,Salaried,3.0,Basic,3.0,Married,2.0,1,1,0,Executive,9.753826777981722,3.0
0,28.0,Self Enquiry,3,2.772588722239781,Small Business,3.0,Basic,4.0,Married,2.0,0,5,0,Executive,9.683588731386807,5.0
0,38.0,Company Invited,1,2.1972245773362196,Salaried,3.0,Basic,3.0,Married,4.0,0,3,1,Executive,9.7881328161731,2.0
0,50.0,Self Enquiry,1,2.0794415416798357,Small Business,3.0,King,3.0,Married,3.0,1,1,1,VP,10.399231263877141,5.0
0,36.0,Self Enquiry,1,2.1972245773362196,Salaried,3.0,Deluxe,4.0,Unmarried,4.0,0,4,1,Manager,10.014447362844386,2.0
0,40.0,Self Enquiry,3,3.4657359027997265,Small Business,3.0,Deluxe,5.0,Married,2.0,0,1,1,Manager,10.060320346562916,5.0
0,26.0,Company Invited,1,1.791759469228055,Small Business,4.0,Basic,3.0,Married,2.0,0,1,0,Executive,9.741380302992413,3.0
0,46.0,Self Enquiry,1,1.791759469228055,Small Business,3.0,King,3.0,Married,1.0,0,5,1,VP,10.399231263877141,2.0
0,54.0,Self Enquiry,3,2.0794415416798357,Salaried,4.0,Standard,3.0,Married,7.0,0,5,1,Senior Manager,10.153701375373002,3.0
0,56.0,Company Invited,1,2.70805020110221,Small Business,3.0,Basic,3.0,Married,3.0,0,1,1,Executive,9.794899612119229,3.0
0,36.0,Self Enquiry,1,2.8903717578961645,Small Business,4.0,Standard,3.0,Unmarried,1.0,0,1,1,Senior Manager,10.079874869841891,2.0
0,55.0,Company Invited,1,2.0794415416798357,Small Business,4.0,Super Deluxe,5.0,Unmarried,1.0,0,3,1,AVP,10.365836962845004,3.0
0,43.0,Self Enquiry,3,3.4339872044851463,Small Business,4.0,Standard,3.0,Married,6.0,0,4,1,Senior Manager,10.158052248525081,4.0
1,20.0,Company Invited,3,2.70805020110221,Small Business,3.0,Basic,3.0,Unmarried,2.0,1,4,1,Executive,9.759790377278941,2.0
1,21.0,Self Enquiry,1,2.772588722239781,Salaried,4.0,Basic,5.0,Unmarried,2.0,0,3,0,Executive,9.706011747970496,3.0
0,46.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Deluxe,5.0,Married,1.0,1,1,1,Manager,9.884049858643653,5.0
1,51.0,Self Enquiry,1,2.302585092994046,Salaried,3.0,Basic,3.0,Married,1.0,1,1,0,Executive,9.767725101522128,2.0
1,28.0,Company Invited,1,3.4011973816621555,Large Business,4.0,Standard,5.0,Unmarried,2.0,0,1,1,Senior Manager,10.074158166589221,4.0
0,36.0,Self Enquiry,1,1.791759469228055,Small Business,4.0,Basic,5.0,Married,2.0,0,3,1,Executive,10.014447362844386,3.0
0,30.0,Self Enquiry,1,3.258096538021482,Salaried,3.0,Deluxe,5.0,Married,1.0,0,4,0,Manager,10.124909622951998,3.0
0,36.0,Self Enquiry,1,2.5649493574615367,Large Business,1.0,Basic,3.0,Married,2.0,0,3,0,Executive,9.818800744368934,2.0
0,38.0,Self Enquiry,1,3.1354942159291497,Salaried,4.0,Standard,3.0,Married,1.0,0,1,1,Senior Manager,10.07840677956332,5.0
0,40.0,Self Enquiry,1,3.258096538021482,Large Business,3.0,Standard,3.0,Married,5.0,0,3,1,Senior Manager,10.139428862080198,4.0
0,27.0,Company Invited,1,2.5649493574615367,Salaried,5.0,Basic,3.0,Married,2.0,0,1,1,Executive,9.884355700220102,3.0
0,55.0,Company Invited,1,2.0794415416798357,Salaried,3.0,Standard,4.0,Married,4.0,0,1,0,Senior Manager,10.164928313782681,4.0
0,36.0,Self Enquiry,1,2.772588722239781,Salaried,3.0,Deluxe,3.0,Unmarried,4.0,0,4,0,Manager,9.834137474401334,3.0
1,44.0,Self Enquiry,2,1.791759469228055,Small Business,4.0,Standard,5.0,Married,1.0,0,4,1,Senior Manager,10.145727599541326,3.0
0,33.0,Self Enquiry,1,2.3978952727983707,Salaried,4.0,Standard,3.0,Married,5.0,0,3,1,Senior Manager,10.00419224665776,3.0
1,35.0,Self Enquiry,3,2.302585092994046,Large Business,3.0,Standard,5.0,Unmarried,1.0,1,4,1,Senior Manager,10.109769746774926,3.0
1,33.0,Company Invited,1,2.5649493574615367,Small Business,4.0,Deluxe,3.0,Unmarried,2.0,0,5,1,Manager,9.878579916829944,2.0
0,28.0,Self Enquiry,1,3.044522437723423,Salaried,3.0,Basic,3.0,Married,2.0,0,4,0,Executive,9.753071556753158,2.0
0,34.0,Company Invited,1,2.1972245773362196,Salaried,3.0,Deluxe,3.0,Unmarried,1.0,0,1,1,Manager,10.032584125870539,2.0
0,37.0,Self Enquiry,3,2.772588722239781,Salaried,4.0,Deluxe,3.0,Married,3.0,1,4,1,Manager,9.984791003600163,3.0
1,36.0,Self Enquiry,1,2.302585092994046,Large Business,3.0,Basic,3.0,Married,2.0,1,3,1,Executive,9.835797403566177,3.0
1,26.0,Self Enquiry,1,3.295836866004329,Small Business,3.0,Basic,3.0,Married,2.0,0,5,1,Executive,9.762902771722255,2.0
1,33.0,Self Enquiry,1,3.4339872044851463,Small Business,4.0,Basic,4.0,Unmarried,5.0,1,4,1,Executive,9.759212943379076,2.0
0,42.0,Self Enquiry,1,2.0794415416798357,Small Business,3.0,Super Deluxe,5.0,Married,1.0,0,3,1,AVP,10.39405944727485,2.0
1,28.0,Company Invited,1,1.791759469228055,Small Business,4.0,Basic,4.0,Married,2.0,0,4,1,Executive,9.77542688246861,2.0
1,50.0,Company Invited,3,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Unmarried,4.0,1,1,1,Manager,9.889794225404126,3.0
0,33.0,Company Invited,3,2.5649493574615367,Salaried,3.0,Deluxe,4.0,Married,1.0,0,4,0,Manager,10.014447362844386,1.0
0,34.0,Company Invited,1,2.1972245773362196,Salaried,4.0,Basic,3.0,Married,4.0,0,1,0,Executive,9.796959689126295,2.0
0,48.0,Company Invited,1,1.791759469228055,Small Business,1.0,Super Deluxe,3.0,Unmarried,3.0,0,1,0,AVP,10.369890958749371,2.0
